1967,12.28,80.34,77.95,87.07,1967.00,9.86,95.68,60.90,24.91,17.64,7.78,0.15,7.02,1.37,1.32,7.22,5.54,10.47,10.57,8.03,7.83,1.42,22.11,4.27,3.36,1.53,1.07,1.32,5.80,4.63,1.07,0.10,0.25,0.31,14.74,1.12,0.05,2.03,0.20,17.39,5.44,2.29,1.88,4.12,0.97,4.17,1.98,0.56,0.66,0.66,0.92,0.31,0.51,0.05,0.05,5.90,0.92,1.47,1.63,2.80,0.20,2.90,17.23,1.88,11.49,2.14,4.73,4.98,2.90,0.51,0.56,0.25,0.10,0.05,4.22,0.00,1.07,0.41,2.39,0.00,6.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.25,0.00,0.51
1022,35.67,29.51,82.95,41.70,1022.00,14.97,92.47,56.16,19.08,13.31,9.39,0.49,1.76,0.88,0.78,5.77,6.46,11.74,9.78,6.75,5.77,2.45,18.88,2.74,2.35,1.17,2.94,2.25,3.42,2.15,1.27,0.10,0.29,0.78,7.93,0.78,0.29,0.98,0.20,13.60,3.33,1.17,1.17,4.31,0.88,3.72,2.25,0.98,0.59,0.59,1.17,0.68,0.29,0.00,0.20,5.19,1.96,0.88,1.17,1.37,0.20,6.85,10.86,0.88,12.33,1.96,5.19,5.09,3.13,1.37,0.20,1.37,0.49,0.20,5.38,0.00,0.59,0.59,4.21,0.00,6.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.89,0.00,1.66
1628,20.81,27.98,79.40,47.34,1628.00,13.21,94.23,58.48,18.92,11.18,7.80,1.60,0.80,0.31,0.68,7.68,5.22,11.43,10.81,7.62,8.48,2.70,18.86,3.99,2.27,1.29,0.61,3.32,5.96,3.56,2.40,0.43,0.31,0.80,6.45,0.68,0.12,0.18,0.61,13.14,2.76,0.74,1.23,4.85,0.74,4.18,2.40,1.41,0.61,0.12,0.86,0.25,0.61,0.00,0.00,6.57,2.76,0.86,1.54,1.35,0.49,5.22,11.92,1.04,12.71,1.97,6.76,4.30,2.40,1.04,0.61,0.49,0.06,0.06,8.35,0.00,0.86,1.17,6.57,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,4.42,0.00,4.61
405,21.89,9.13,91.88,99.00,405.00,10.37,96.79,48.40,18.02,12.59,11.36,0.99,0.00,0.25,0.00,5.43,2.96,8.64,9.63,7.90,2.47,4.94,21.48,6.67,1.48,1.48,1.23,1.48,8.15,7.16,0.99,0.00,0.25,0.49,4.69,0.74,0.74,0.49,0.49,11.60,1.73,1.73,0.99,3.95,0.99,2.72,7.65,1.48,5.19,0.99,2.72,1.48,0.99,0.00,0.25,5.43,1.98,0.74,0.99,1.48,0.25,4.69,17.53,0.74,14.81,3.46,6.42,5.93,1.48,3.21,1.23,0.00,0.00,0.00,8.40,0.00,0.99,1.73,6.17,0.00,15.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.67,0.00,8.89
662,54.60,39.27,75.16,84.42,662.00,16.01,91.54,45.77,13.90,8.46,5.89,0.15,1.81,0.30,0.30,5.44,5.59,11.03,9.06,4.23,4.23,4.08,17.37,6.50,3.17,1.21,1.06,1.96,8.46,5.89,2.57,0.30,0.76,0.76,9.67,0.76,0.60,0.45,0.60,13.44,3.93,1.06,0.91,4.38,0.45,4.23,1.51,0.45,1.06,0.00,1.51,0.30,1.21,0.00,0.00,7.70,1.51,1.81,1.81,2.42,1.06,5.59,10.27,0.30,12.24,1.81,7.10,3.78,3.47,1.96,0.76,1.36,0.15,0.00,8.31,0.15,1.81,1.06,5.74,0.00,8.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.44,0.00,2.87
615,18.27,4.11,94.74,94.79,615.00,11.87,94.96,61.95,22.76,15.93,14.47,0.33,0.16,0.65,0.33,6.83,6.34,13.01,12.36,7.48,6.83,3.09,19.02,5.04,4.39,2.11,0.00,1.95,6.50,5.53,0.98,0.16,0.33,0.16,5.85,0.49,0.49,0.81,0.16,13.33,1.79,0.65,1.30,3.74,0.65,6.18,4.88,1.30,1.95,1.46,1.63,0.81,0.49,0.00,0.16,8.29,1.79,2.93,1.30,2.60,0.33,2.76,14.63,1.14,10.24,0.81,4.72,4.72,2.93,1.63,0.49,0.81,0.16,0.00,2.60,0.00,0.49,0.81,1.14,0.00,9.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.83,0.00,2.44
787,17.57,14.58,79.98,79.15,787.00,13.34,93.27,55.40,21.73,15.37,13.34,0.25,0.89,0.25,0.64,6.35,5.34,10.29,14.10,5.97,4.19,3.18,22.49,6.10,2.80,0.89,1.40,2.80,7.37,5.08,2.16,0.25,0.89,0.38,7.37,0.76,0.38,0.00,0.89,11.94,2.03,2.54,0.89,3.30,1.52,2.54,1.91,0.13,0.76,1.02,1.40,0.00,1.14,0.00,0.00,7.88,1.65,2.41,2.29,2.80,0.25,3.18,18.17,0.38,9.28,1.27,4.57,3.56,2.54,1.65,0.38,0.38,0.00,0.25,4.45,0.00,0.38,0.38,3.81,0.00,9.02,0.00,0.00,0.00,0.00,0.00,0.00,0.51,0.00,7.62,0.00,0.89
2179,21.44,22.03,83.70,53.37,2179.00,11.15,95.69,60.49,20.88,13.95,10.19,0.41,1.74,1.28,0.32,6.93,6.06,11.89,10.92,6.88,8.40,2.43,17.81,5.69,2.94,1.84,0.55,2.57,5.14,3.21,1.74,0.41,0.41,0.37,6.93,0.69,0.09,1.28,0.46,12.90,2.66,1.33,1.51,3.07,1.38,4.18,1.51,0.41,0.32,0.73,2.25,0.73,1.38,0.05,0.18,5.83,1.56,1.15,1.97,1.19,0.46,4.77,12.25,0.64,12.67,1.56,6.47,4.64,2.25,0.78,0.37,0.96,0.05,0.09,7.02,0.00,0.55,0.32,6.06,0.00,5.23,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.00,3.58,0.00,1.51
4114,19.53,26.77,94.06,84.50,4114.00,13.54,94.29,59.75,19.79,13.00,9.43,0.83,1.90,0.32,0.53,6.78,5.76,11.38,10.11,8.29,9.82,1.65,19.15,6.03,3.94,1.68,1.19,3.33,4.98,4.11,0.78,0.19,0.39,0.02,8.43,0.83,0.29,0.46,0.41,16.29,3.43,1.31,1.14,4.52,1.31,6.20,1.90,0.49,0.61,0.70,1.39,0.32,0.73,0.00,0.29,5.98,2.14,1.00,1.63,1.41,0.17,6.39,11.57,0.90,12.76,2.48,5.83,4.79,2.26,1.65,0.63,0.68,0.02,0.05,3.28,0.07,0.17,0.17,2.87,0.00,4.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55,0.00,0.44
2553,12.82,29.56,84.25,85.41,2553.00,12.46,94.99,58.17,21.39,14.96,11.28,0.78,1.45,0.94,0.51,6.42,4.23,10.81,11.48,8.46,7.76,2.35,20.92,4.27,2.78,2.04,1.25,1.76,7.68,5.48,2.08,0.43,0.39,0.98,9.87,0.71,0.27,0.31,1.10,14.34,3.45,1.33,1.72,3.41,1.25,3.84,3.49,0.27,2.51,0.71,0.94,0.35,0.31,0.00,0.00,4.94,2.12,1.06,1.33,0.98,0.20,5.33,12.69,1.14,11.12,2.31,4.43,4.54,2.66,1.33,0.43,0.35,0.04,0.04,8.07,0.00,1.45,1.25,6.03,0.00,11.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.91,0.00,5.44
3523,11.80,47.73,87.50,70.14,3523.00,8.03,96.22,60.54,25.92,18.22,10.64,0.23,6.36,0.57,0.43,7.69,4.74,10.39,10.13,6.59,6.44,3.15,22.96,2.98,4.48,0.82,0.62,2.10,6.05,4.17,1.82,0.45,0.23,0.62,10.47,0.48,0.34,0.71,0.28,19.98,8.57,1.02,1.93,4.80,1.22,3.80,2.41,0.28,0.62,1.39,1.19,0.37,0.48,0.00,0.31,4.57,1.08,0.88,0.85,1.76,0.40,1.85,19.42,1.28,7.38,0.94,3.01,3.49,1.90,0.71,0.20,0.45,0.06,0.06,6.76,0.03,1.42,0.26,4.63,0.00,9.05,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,5.73,0.00,3.29
2232,6.34,54.63,95.14,99.00,2232.00,10.04,97.00,59.86,26.25,18.64,11.02,0.09,7.21,0.04,0.27,7.62,3.90,9.01,11.20,7.93,7.08,2.33,25.13,5.29,4.03,1.03,0.27,0.94,7.93,7.35,0.54,0.22,0.09,0.09,11.60,0.72,0.04,0.22,0.18,20.30,8.15,1.16,1.66,5.02,1.34,4.35,2.55,0.27,1.61,0.67,1.57,0.45,0.58,0.04,0.04,6.18,1.43,2.28,1.57,2.24,0.13,1.88,20.70,1.21,9.14,1.97,4.03,3.41,0.85,0.90,0.22,0.04,0.00,0.09,6.09,0.04,0.76,2.24,3.45,0.00,9.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.17,0.00,2.82
3090,16.55,19.66,95.26,72.43,3090.00,10.87,95.11,58.58,23.79,15.86,12.07,0.65,2.72,0.03,0.39,7.90,4.24,11.39,10.39,7.02,6.08,2.46,21.46,4.50,2.88,1.00,1.20,2.20,6.70,4.56,2.07,0.23,0.39,0.84,6.76,0.29,0.23,0.03,0.00,16.83,5.11,1.00,1.68,5.28,1.36,4.05,2.14,0.39,0.97,0.58,1.23,0.45,0.55,0.00,0.23,5.40,1.39,1.33,1.00,1.59,0.32,5.05,13.40,1.17,11.52,1.94,5.18,4.56,1.39,1.04,0.26,0.16,0.06,0.06,7.22,0.10,0.94,0.49,5.79,0.00,8.58,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,4.72,0.00,3.72
824,37.39,28.02,87.95,96.67,824.00,11.17,95.27,54.25,17.35,13.35,9.71,1.58,1.21,0.73,0.12,4.00,4.98,12.38,9.95,7.28,5.10,2.67,19.05,5.58,2.43,1.46,1.33,2.43,8.74,6.80,1.82,0.24,0.12,0.73,7.16,1.21,0.36,1.58,0.36,12.01,2.31,1.70,1.33,3.28,0.85,3.40,2.18,0.85,0.49,0.73,1.70,0.36,0.73,0.00,0.12,7.89,2.79,1.21,1.33,2.55,0.97,4.98,11.77,0.49,14.68,3.28,6.19,5.34,1.58,0.85,0.00,0.24,0.00,0.00,12.50,0.00,2.06,1.09,10.92,0.00,8.25,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.00,4.49,0.00,3.64
2171,8.67,34.59,72.81,64.20,2171.00,12.21,95.99,59.83,23.03,15.98,11.24,0.46,1.15,2.12,1.01,7.05,4.15,10.50,12.53,7.83,8.38,2.44,23.58,3.59,2.90,1.66,0.41,2.67,7.74,4.84,2.81,0.32,0.46,1.34,11.65,2.16,0.09,1.47,2.49,13.08,3.18,1.29,1.38,2.76,1.34,3.50,4.05,0.28,2.53,1.06,1.11,0.51,0.55,0.05,0.00,7.14,1.89,1.75,1.66,2.12,0.51,3.82,16.72,1.01,10.23,1.98,4.61,3.82,1.93,0.83,0.55,0.28,0.05,0.00,4.74,0.05,0.92,1.01,2.90,0.09,12.30,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.00,6.82,0.00,5.34
2402,24.54,27.87,78.88,80.77,2402.00,11.99,96.25,59.95,20.02,12.57,8.87,0.75,1.75,0.87,0.33,7.45,4.54,13.53,10.24,8.49,7.49,1.96,19.07,4.29,6.04,1.37,0.58,2.16,6.62,4.83,1.79,0.29,0.29,0.87,6.29,0.21,0.12,0.21,0.83,13.66,3.66,1.42,1.25,3.66,0.83,3.79,3.41,0.54,1.46,0.67,1.79,0.92,0.42,0.12,0.17,5.37,1.54,0.92,1.08,1.87,0.29,5.45,11.95,0.71,11.62,1.67,5.70,4.70,2.08,1.04,0.33,0.37,0.04,0.00,6.29,0.04,0.79,0.96,4.79,0.00,11.28,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,4.08,0.00,7.16
540,26.14,24.07,90.56,96.05,540.00,12.78,95.37,57.22,20.00,14.44,10.56,0.19,1.85,1.85,0.00,5.56,4.07,12.59,10.74,6.85,5.19,3.33,20.37,5.00,2.78,0.93,0.56,2.59,7.04,5.93,1.11,0.37,0.74,0.00,8.52,1.30,0.19,1.48,1.30,15.19,4.44,1.30,1.11,3.52,1.85,3.70,2.96,0.56,0.93,1.30,2.59,0.74,0.93,0.19,0.93,7.22,1.67,0.74,1.67,3.52,0.00,6.30,12.41,0.74,13.15,3.15,4.81,5.56,0.56,1.48,0.00,1.48,0.37,0.19,3.33,0.00,1.30,1.11,0.74,0.19,11.30,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.00,6.30,0.00,4.81
1723,10.49,19.37,94.47,63.18,1723.00,13.23,95.07,57.92,21.18,14.10,11.09,0.17,2.15,0.29,0.41,7.08,4.93,9.52,12.54,7.95,8.13,2.73,21.65,4.24,2.03,1.86,0.87,2.55,6.33,4.06,2.09,0.46,0.52,0.58,7.31,0.52,0.46,0.41,0.23,15.32,2.38,2.21,1.04,5.22,1.39,4.41,1.92,0.41,0.75,0.64,2.84,0.58,1.39,0.00,0.70,5.51,1.57,0.93,0.99,1.68,0.64,5.34,14.97,1.45,14.05,2.15,5.28,7.02,1.10,1.10,0.41,0.41,0.12,0.35,6.67,0.06,0.93,0.64,5.22,0.06,9.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.44,0.00,2.96
2527,8.76,63.17,90.67,87.10,2527.00,10.37,95.45,57.97,24.18,16.22,8.82,0.47,6.09,0.75,0.08,7.91,3.52,9.85,10.57,10.13,6.37,1.62,22.83,4.83,3.64,0.71,1.23,2.30,6.25,4.79,1.23,0.36,0.20,0.32,11.16,0.16,0.40,0.04,0.95,20.62,7.28,1.35,1.78,5.90,1.19,3.92,2.81,0.55,1.35,0.67,2.22,1.58,0.40,0.04,0.16,4.83,1.42,1.27,1.19,1.62,0.20,3.76,17.61,1.19,11.44,1.42,5.22,5.46,1.11,0.95,0.12,0.12,0.04,0.00,4.99,0.00,1.39,1.07,2.69,0.00,9.93,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,5.66,0.00,4.23
3939,26.55,19.20,84.90,50.40,3939.00,10.48,93.02,59.79,20.01,12.06,9.42,0.08,1.32,0.58,0.66,7.95,5.53,13.68,11.30,6.88,8.02,2.28,19.14,4.42,6.58,1.73,0.99,2.13,4.87,3.00,1.68,0.33,0.69,0.36,6.37,0.43,0.18,0.38,0.46,15.36,3.55,1.75,1.40,3.81,1.62,4.70,1.80,0.46,0.91,0.43,1.27,0.23,0.58,0.05,0.28,4.11,1.09,1.12,1.19,1.02,0.36,5.51,11.45,0.79,11.50,2.03,5.10,4.67,0.79,1.65,0.18,0.18,0.08,0.05,6.12,0.08,0.84,0.79,4.67,0.00,10.41,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.00,6.02,0.00,4.21
2107,24.44,26.87,77.74,93.72,2107.00,15.57,93.07,54.01,18.60,11.20,7.74,0.38,2.37,0.52,0.19,7.31,5.08,9.97,10.01,7.40,6.55,2.66,19.70,5.79,3.42,0.85,0.52,1.95,6.79,5.51,1.14,0.19,0.33,0.24,7.31,0.66,0.28,0.52,0.62,17.28,4.56,1.38,1.38,4.75,1.09,5.79,3.65,0.66,1.71,1.04,1.61,0.33,0.66,0.00,0.24,4.84,1.80,0.81,0.90,1.47,0.28,3.89,13.57,0.66,9.40,2.42,3.99,3.08,1.23,2.56,0.19,0.28,0.00,0.05,7.64,0.05,0.81,1.99,5.41,0.00,8.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.98,0.00,3.08
167,1.57,1.63,88.30,99.00,167.00,12.57,95.21,50.90,13.77,11.38,8.38,0.00,2.40,0.00,0.60,2.40,1.20,4.79,14.37,8.38,0.60,19.76,25.15,2.40,1.20,0.60,0.60,4.79,8.38,7.19,1.20,0.00,0.00,0.00,7.78,0.00,0.00,0.00,0.00,22.16,10.18,0.60,0.00,4.19,3.59,3.59,0.60,0.00,0.00,0.00,1.20,1.20,0.00,0.00,0.00,4.19,0.00,0.60,0.60,1.80,1.20,2.40,21.56,0.00,5.99,0.60,2.40,3.59,0.60,2.99,0.00,0.60,0.00,0.00,9.58,0.00,2.40,1.80,7.78,0.00,13.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.78,0.00,2.40
2117,10.12,40.86,84.22,97.39,2117.00,13.46,94.19,56.87,20.31,13.84,8.83,0.66,3.21,0.47,0.66,6.47,4.68,10.06,11.67,9.73,8.74,2.65,21.59,5.95,2.93,0.76,1.23,2.60,6.66,5.90,0.71,0.19,0.19,0.19,9.64,0.66,0.24,0.52,0.43,15.49,4.35,0.99,1.28,4.58,1.18,4.30,4.30,0.76,2.79,0.76,1.79,0.33,0.94,0.00,0.38,5.38,1.70,0.57,1.13,1.84,0.28,2.55,17.86,0.85,11.29,1.65,5.38,4.35,1.37,1.18,0.80,0.47,0.05,0.09,6.28,0.05,1.79,1.13,4.35,0.05,12.28,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,7.84,0.00,4.35
601,38.40,28.58,63.87,95.33,601.00,11.31,93.01,49.58,14.81,11.31,7.99,0.33,1.16,1.00,0.83,3.49,5.32,10.65,11.15,5.66,5.16,3.83,19.63,6.49,2.83,0.83,0.67,2.00,8.32,6.49,1.83,0.00,0.33,0.67,6.99,0.00,0.67,0.00,1.50,9.65,1.50,0.67,1.50,3.99,0.50,2.33,4.33,1.33,1.16,0.33,1.66,0.33,0.83,0.00,0.50,6.16,1.00,1.16,2.33,1.66,0.17,4.99,13.31,1.50,13.81,2.16,7.32,4.33,1.00,2.33,1.33,2.00,0.17,0.00,10.48,0.00,0.67,1.66,8.15,0.17,12.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.32,0.00,7.32
694,20.59,8.56,90.36,84.31,694.00,12.39,96.69,56.92,19.74,12.97,11.10,0.14,0.72,0.14,0.86,6.77,4.76,11.67,10.66,7.06,6.48,4.47,19.02,5.04,3.46,1.15,0.29,1.44,8.36,5.76,2.45,0.29,0.58,0.58,6.92,1.30,0.58,0.43,0.43,17.72,3.46,1.59,1.15,6.63,1.01,5.91,2.59,0.86,0.72,1.01,0.43,0.29,0.14,0.00,0.00,5.91,1.73,1.87,1.01,1.15,0.43,2.59,14.84,0.72,9.65,0.72,4.47,4.61,1.15,1.15,0.29,0.14,0.00,0.14,9.51,0.00,1.01,0.86,8.21,0.00,8.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.34,0.00,2.31
725,10.67,14.09,72.30,72.28,725.00,9.79,96.69,61.10,25.24,15.72,13.93,0.97,0.00,0.83,0.00,9.52,3.59,12.41,15.17,5.24,5.10,3.17,24.97,3.86,2.90,2.07,0.00,1.93,6.34,4.41,1.93,0.41,0.69,0.41,8.41,0.83,0.41,1.38,0.41,14.48,1.93,0.69,3.72,5.38,0.28,3.03,2.76,0.28,1.52,0.69,1.10,0.14,0.83,0.00,0.14,7.72,2.90,1.79,1.10,1.79,0.55,4.41,17.52,1.52,10.21,2.76,4.28,3.45,2.21,0.55,0.41,0.41,0.14,0.00,8.55,0.00,0.69,0.83,6.62,0.00,10.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.90,0.00,3.45
1714,7.85,21.54,86.00,63.38,1714.00,11.09,95.74,59.63,24.97,17.62,12.72,0.58,1.93,2.04,0.35,7.35,4.26,9.33,12.02,6.13,7.35,3.44,20.13,2.57,1.58,1.52,1.98,1.75,6.42,4.14,2.16,0.06,0.53,1.05,11.26,2.51,0.53,2.57,1.52,13.54,2.98,0.82,2.16,3.33,1.17,5.25,3.15,0.06,0.58,0.70,1.34,0.53,0.53,0.06,0.12,5.60,2.39,0.70,1.23,1.23,0.41,8.34,9.86,0.58,10.74,1.28,4.26,5.43,0.82,0.99,0.18,0.06,0.12,0.00,8.40,0.23,0.41,0.64,7.29,0.00,12.89,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,6.24,0.00,6.59
1199,47.33,24.17,66.28,50.69,1199.00,14.43,93.74,51.54,16.93,10.51,8.42,0.33,1.08,0.08,0.58,6.42,5.25,11.68,7.59,5.42,7.01,1.42,16.76,4.09,1.83,1.50,0.92,2.67,6.76,4.00,2.67,0.58,0.25,1.58,5.09,0.33,0.25,0.08,0.25,15.26,3.09,1.75,2.09,3.75,1.58,3.67,2.42,0.50,1.17,0.50,4.84,0.50,2.17,0.00,2.25,6.01,1.17,1.25,1.92,1.83,0.58,4.09,10.68,0.92,10.51,1.50,4.92,4.17,1.42,0.75,0.08,0.75,0.00,0.00,10.34,0.00,0.33,0.58,9.59,0.08,7.59,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,2.75,0.00,4.75
1193,14.26,12.20,91.32,89.16,1193.00,13.50,96.14,59.51,22.30,14.42,11.90,0.25,0.84,1.01,0.42,7.88,5.28,10.56,12.32,6.96,7.04,2.68,21.46,4.69,2.85,2.10,0.59,2.10,7.46,5.53,1.76,0.34,0.17,0.50,6.45,0.59,0.75,1.01,0.17,14.08,2.60,1.09,2.35,2.93,1.09,4.53,2.77,0.42,1.17,1.09,1.59,0.34,1.09,0.00,0.17,5.20,2.26,0.67,1.01,1.34,0.17,6.12,12.66,1.26,13.50,2.51,6.71,4.78,1.01,1.17,1.51,0.67,0.00,0.00,6.96,0.08,0.59,1.17,5.28,0.17,8.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.70,0.00,3.19
1143,26.04,11.55,76.69,88.24,1143.00,14.26,95.54,56.17,18.72,12.07,10.76,0.44,0.00,0.87,0.00,6.56,6.12,10.59,11.20,6.91,6.74,2.62,19.77,5.42,3.67,0.09,0.96,3.94,7.70,5.69,2.01,0.61,0.09,0.70,4.64,0.17,0.26,0.26,0.79,16.27,3.59,1.84,2.36,3.67,2.36,3.67,3.50,0.70,1.57,1.22,2.19,0.17,1.31,0.00,0.17,6.74,1.57,2.62,1.22,2.36,0.35,7.26,9.54,0.44,10.59,1.57,4.72,4.37,0.96,0.70,0.00,0.52,0.09,0.09,8.40,0.00,0.17,0.87,7.44,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.20,0.00,2.80
2391,25.36,16.38,90.23,87.46,2391.00,12.59,94.81,56.55,19.53,13.84,11.04,0.46,1.55,0.46,0.33,5.69,5.44,11.79,11.13,8.41,6.02,1.92,19.82,4.39,2.76,1.00,0.63,2.93,7.99,5.73,2.13,0.33,0.29,0.50,5.86,0.13,0.42,0.08,0.46,17.77,3.89,1.21,1.76,6.40,0.79,4.68,2.68,0.29,1.63,0.67,1.51,0.33,1.00,0.00,0.17,5.60,1.17,1.21,1.00,2.09,0.84,3.97,13.93,1.21,11.38,1.80,6.90,3.47,2.13,0.75,0.13,0.84,0.00,0.00,8.62,0.00,1.97,0.92,5.90,0.00,9.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.27,0.00,4.10
876,42.42,45.46,63.43,91.10,876.00,13.81,94.98,49.32,13.93,8.90,6.16,0.23,0.91,1.14,0.46,5.02,5.94,10.05,7.53,9.36,6.85,1.48,16.67,5.71,2.97,1.37,0.91,4.68,6.28,5.14,1.14,0.11,0.23,0.00,7.88,1.26,0.80,0.57,1.14,10.39,1.71,0.68,0.23,5.25,0.23,2.40,1.83,1.03,0.57,0.11,1.26,0.34,0.68,0.00,0.23,7.19,3.08,0.91,1.71,1.26,0.57,5.71,9.59,0.80,14.16,3.54,5.59,5.37,2.05,1.60,0.46,1.03,0.23,0.00,15.41,0.11,1.37,0.68,14.61,0.00,4.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.31,0.00,1.37
1470,17.58,21.30,84.71,78.19,1470.00,12.38,95.17,59.18,19.73,13.27,10.20,0.82,0.75,0.95,0.54,6.46,4.35,11.09,11.02,7.14,8.78,2.31,20.61,5.51,2.93,1.09,0.88,2.31,8.16,5.51,2.65,0.54,0.61,0.61,7.35,0.07,0.68,0.41,0.82,13.54,2.59,0.75,1.56,3.81,1.29,4.35,3.81,1.02,1.70,1.02,2.93,0.61,1.63,0.00,0.41,7.28,2.38,1.36,2.11,1.97,0.54,7.41,11.16,0.88,12.52,2.11,5.51,5.10,1.29,1.43,0.27,0.34,0.00,0.20,3.13,0.00,0.27,0.61,2.11,0.00,7.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.67,0.00,3.74
1201,10.62,28.01,84.71,85.48,1201.00,11.16,95.25,57.20,20.40,15.32,11.41,2.33,0.58,0.50,0.50,5.08,4.00,9.74,10.16,8.33,9.66,3.16,17.57,3.91,3.16,1.33,1.67,2.66,6.83,5.08,1.67,0.00,0.50,0.83,10.07,2.75,0.42,1.42,1.00,13.41,1.83,1.25,1.83,3.00,2.33,4.25,2.58,0.58,1.67,0.33,1.83,0.50,1.17,0.00,0.17,9.66,5.16,1.75,1.08,1.67,0.42,5.25,11.82,0.92,11.99,1.00,4.91,6.16,2.75,2.08,1.08,0.50,0.17,0.08,5.75,0.00,0.67,1.08,3.83,0.00,8.99,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,5.41,0.00,3.33
1448,8.05,16.51,93.25,98.09,1448.00,13.81,94.82,57.46,21.34,13.88,10.15,0.69,2.35,0.35,0.35,7.46,4.83,8.49,12.36,7.94,7.94,3.87,21.13,6.01,3.52,1.10,0.97,3.11,9.60,7.46,2.00,0.21,0.62,0.35,7.46,0.48,0.90,0.35,0.28,19.41,4.14,1.45,1.73,5.87,1.45,6.22,2.90,0.55,1.52,0.83,1.17,0.21,0.41,0.14,0.28,7.25,2.28,1.38,1.04,2.90,0.55,5.25,14.71,0.90,11.53,1.80,5.39,4.63,1.17,0.97,0.28,0.14,0.00,0.00,4.83,0.00,1.38,0.90,2.83,0.00,12.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.32,0.00,5.39
1648,22.26,21.15,93.76,88.49,1648.00,11.47,96.66,57.71,19.90,15.53,11.77,1.09,0.55,1.52,0.61,4.37,4.55,11.59,9.77,7.65,8.19,1.82,20.21,4.85,3.03,0.49,1.46,1.52,7.34,5.40,1.70,0.55,0.67,0.18,8.68,0.67,0.67,1.58,0.67,14.38,3.28,1.40,2.18,2.43,0.79,4.73,2.73,0.24,1.27,1.15,1.33,0.36,0.42,0.00,0.12,8.50,3.58,1.82,1.40,2.25,0.24,6.43,10.38,1.52,14.14,2.85,5.46,6.37,1.33,2.06,0.55,0.12,0.18,0.12,6.49,0.00,0.49,0.61,5.28,0.00,6.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.82,0.00,2.25
